Date,HeatRisk,ED Visits,EMS Calls,Random Numbers
2/18/2021,0,1074,7775,984
2/19/2021,0,1240,8002,964
2/20/2021,0,1291,8771,1010
2/21/2021,1,1254,7978,1054
2/22/2021,1,1035,7569,957
2/23/2021,1,1069,8996,939
2/24/2021,1,1085,7743,1125
2/25/2021,1,962,7720,1030
2/26/2021,1,1008,7898,875
2/27/2021,1,1393,8245,972
2/28/2021,1,1317,9828,1040
3/1/2021,1,973,8640,942
3/2/2021,1,977,7792,1045
3/3/2021,0,951,8276,1044
3/4/2021,0,1054,7120,1014
3/5/2021,1,1029,8192,956
3/6/2021,0,1215,8958,1054
3/7/2021,0,1204,9034,1001
3/8/2021,0,1059,8329,1020
3/9/2021,0,1030,8095,988
3/10/2021,0,1000,8424,1050
3/11/2021,0,1090,7741,1027
3/12/2021,0,1073,7773,991
3/13/2021,0,1357,8762,935
3/14/2021,0,1263,9443,1019
3/15/2021,0,818,7414,986
3/16/2021,0,915,9137,892
3/17/2021,0,951,7715,1023
3/18/2021,0,1034,8207,1032
3/19/2021,0,937,8465,986
3/20/2021,0,1172,9574,1034
3/21/2021,0,1363,9021,848
3/22/2021,0,1100,8313,1017
3/23/2021,0,1023,8074,949
3/24/2021,1,916,8136,980
3/25/2021,0,1120,8559,1025
3/26/2021,0,1015,8030,1005
3/27/2021,1,1103,9736,1012
3/28/2021,1,1164,8684,961
3/29/2021,1,845,8942,1064
3/30/2021,1,795,9334,963
3/31/2021,2,1002,8485,988
4/1/2021,2,1036,8743,1057
4/2/2021,1,1057,9286,890
4/3/2021,0,1112,9097,1004
4/4/2021,1,1264,8800,1081
4/5/2021,0,808,8740,973
4/6/2021,0,1012,8239,995
4/7/2021,1,930,9436,1033
4/8/2021,1,964,8541,1097
4/9/2021,1,950,8177,1023
4/10/2021,1,1114,9351,996
4/11/2021,1,1298,9850,916
4/12/2021,0,853,7913,963
4/13/2021,0,770,8448,1086
4/14/2021,0,909,7847,993
4/15/2021,0,925,9186,921
4/16/2021,0,1035,8340,1057
4/17/2021,0,1109,9259,1048
4/18/2021,2,986,9797,939
4/19/2021,1,897,8385,1006
4/20/2021,1,854,9200,1022
4/21/2021,0,978,9431,966
4/22/2021,0,1057,9006,1059
4/23/2021,0,812,8086,1030
4/24/2021,0,1104,9909,922
4/25/2021,0,1111,8800,1059
4/26/2021,0,777,8634,1028
4/27/2021,0,678,8490,1003
4/28/2021,1,874,8772,1026
4/29/2021,1,889,10310,1040
4/30/2021,2,931,9321,961
5/1/2021,1,907,8824,957
5/2/2021,0,997,9816,959
5/3/2021,0,801,9243,931
5/4/2021,1,877,9517,1029
5/5/2021,1,828,8561,943
5/6/2021,0,942,8544,1003
5/7/2021,0,967,8916,975
5/8/2021,0,874,8920,963
5/9/2021,0,1181,9725,1004
5/10/2021,0,709,8688,1047
5/11/2021,0,791,8182,1104
5/12/2021,1,787,8381,899
5/13/2021,0,792,8185,1007
5/14/2021,1,906,9019,969
5/15/2021,0,1057,8695,927
5/16/2021,0,1133,9722,953
5/17/2021,0,786,8979,1093
5/18/2021,0,802,9297,1030
5/19/2021,1,846,8493,1038
5/20/2021,0,1005,9233,1098
5/21/2021,1,796,8678,1011
5/22/2021,0,1040,8918,940
5/23/2021,0,1054,9009,920
5/24/2021,2,761,9584,932
5/25/2021,2,814,8926,1068
5/26/2021,1,935,9262,993
5/27/2021,1,708,8771,873
5/28/2021,1,847,8305,992
5/29/2021,0,1030,9238,981
5/30/2021,0,1050,10027,955
5/31/2021,1,727,8856,1048
6/1/2021,1,757,8519,1064
6/2/2021,1,702,8410,1005
6/3/2021,1,814,9486,1015
6/4/2021,1,917,9064,1021
6/5/2021,1,1023,10974,1023
6/6/2021,1,1127,9773,1024
6/7/2021,0,730,8947,1021
6/8/2021,1,831,10230,1072
6/9/2021,1,803,9289,909
6/10/2021,1,854,8676,1003
6/11/2021,1,822,9397,965
6/12/2021,1,1050,10592,1006
6/13/2021,2,920,9651,910
6/14/2021,2,718,10393,983
6/15/2021,2,862,8557,913
6/16/2021,2,841,8315,1014
6/17/2021,2,833,9585,1065
6/18/2021,1,782,8815,972
6/19/2021,1,1022,9010,1004
6/20/2021,1,1130,10214,995
6/21/2021,1,546,9317,1035
6/22/2021,1,761,9205,946
6/23/2021,1,598,8671,1003
6/24/2021,1,845,8646,1013
6/25/2021,1,802,8655,1054
6/26/2021,1,1086,9629,1029
6/27/2021,1,1113,9752,930
6/28/2021,1,549,9651,964
6/29/2021,1,804,8360,921
6/30/2021,1,799,9607,1092
7/1/2021,1,777,9341,934
7/2/2021,1,862,8701,915
7/3/2021,1,1014,10354,1058
7/4/2021,1,1004,9561,1103
7/5/2021,1,664,9311,988
7/6/2021,1,724,9551,983
7/7/2021,1,725,9133,1054
7/8/2021,1,846,9249,949
7/9/2021,1,801,8859,1083
7/10/2021,1,997,10354,1049
7/11/2021,1,975,10802,959
7/12/2021,1,678,8661,1051
7/13/2021,1,608,8407,1009
7/14/2021,1,797,8950,1029
7/15/2021,1,851,8836,1011
7/16/2021,1,750,8694,1012
7/17/2021,1,1038,9760,1069
7/18/2021,2,1123,10131,1023
7/19/2021,2,763,9154,962
7/20/2021,2,748,9169,958
7/21/2021,2,792,9495,1050
7/22/2021,2,772,9229,1014
7/23/2021,1,791,9768,1055
7/24/2021,1,981,9296,951
7/25/2021,1,954,9420,1045
7/26/2021,1,757,9173,1071
7/27/2021,1,743,9498,970
7/28/2021,1,856,9337,994
7/29/2021,1,825,8602,976
7/30/2021,1,867,9015,1013
7/31/2021,1,1092,9896,903
8/1/2021,1,1030,9834,985
8/2/2021,2,674,9187,976
8/3/2021,2,780,8585,999
8/4/2021,1,723,9182,1008
8/5/2021,1,733,9277,1024
8/6/2021,1,962,8720,987
8/7/2021,1,1026,9656,1051
8/8/2021,1,1015,10270,1025
8/9/2021,1,764,8567,968
8/10/2021,1,716,9246,956
8/11/2021,2,906,8920,961
8/12/2021,2,812,9564,1146
8/13/2021,2,898,9448,1087
8/14/2021,2,1013,9790,1033
8/15/2021,2,1069,10154,1046
8/16/2021,2,708,9013,1009
8/17/2021,1,639,8662,1078
8/18/2021,1,894,9098,991
8/19/2021,1,851,9651,1094
8/20/2021,1,870,9583,973
8/21/2021,1,1105,9551,989
8/22/2021,1,1091,10871,973
8/23/2021,1,760,8596,982
8/24/2021,1,736,8962,961
8/25/2021,1,823,8540,959
8/26/2021,2,822,7990,1002
8/27/2021,1,844,9639,985
8/28/2021,1,1011,10165,1063
8/29/2021,1,1049,9489,1024
8/30/2021,1,830,10047,1022
8/31/2021,1,831,8118,923
9/1/2021,1,880,8423,1058
9/2/2021,1,995,9088,976
9/3/2021,1,903,8954,917
9/4/2021,2,1147,9954,1030
9/5/2021,2,1080,10534,1078
9/6/2021,1,815,8468,1008
9/7/2021,1,915,8184,1017
9/8/2021,1,988,8212,1049
9/9/2021,2,1046,8820,1058
9/10/2021,1,948,8592,1014
9/11/2021,1,1180,9940,1096
9/12/2021,1,1206,10100,990
9/13/2021,1,781,9087,991
9/14/2021,1,886,8360,1009
9/15/2021,1,1105,8366,958
9/16/2021,1,966,9018,1019
9/17/2021,1,1104,9044,992
9/18/2021,1,1222,10340,900
9/19/2021,1,1199,9252,949
9/20/2021,1,857,8535,908
9/21/2021,2,858,8906,999
9/22/2021,1,951,8924,1010
9/23/2021,1,959,7943,958
9/24/2021,1,923,7813,961
9/25/2021,1,1218,9229,986
9/26/2021,0,1177,9095,1030
9/27/2021,0,987,8668,983
9/28/2021,0,944,9476,994
9/29/2021,1,925,9122,1130
9/30/2021,1,933,8940,993
10/1/2021,1,993,8538,957
10/2/2021,1,1200,8718,967
10/3/2021,2,1154,9886,925
10/4/2021,1,979,9386,1021
10/5/2021,1,919,8738,994
10/6/2021,1,945,8365,954
10/7/2021,0,1131,8665,1023
10/8/2021,0,903,8440,1014
10/9/2021,0,1147,9341,971
10/10/2021,1,1273,9175,936
10/11/2021,1,979,8435,949
10/12/2021,0,862,8455,1096
10/13/2021,1,1086,9012,1024
10/14/2021,1,1003,8843,978
10/15/2021,1,1068,8558,1012
10/16/2021,1,1291,9181,921
10/17/2021,1,1269,9991,1047
10/18/2021,0,1064,8347,1078
10/19/2021,0,903,8577,997
10/20/2021,0,1042,9018,987
10/21/2021,1,922,8979,997
10/22/2021,0,1157,8308,1026
10/23/2021,0,1214,9495,999
10/24/2021,0,1307,9633,949
10/25/2021,0,968,8380,1015
10/26/2021,0,977,8027,906
10/27/2021,1,1054,7658,925
10/28/2021,1,1090,8398,1047
10/29/2021,1,1085,7938,990
10/30/2021,0,1382,7743,1034
10/31/2021,0,1318,9213,951
11/1/2021,0,987,8849,1010
11/2/2021,0,898,7535,933
11/3/2021,0,1025,8599,933
11/4/2021,0,1160,8299,996
11/5/2021,0,1234,8703,1022
11/6/2021,0,1432,9208,1137
11/7/2021,0,1224,9941,1120
11/8/2021,0,1124,7591,993
11/9/2021,0,1079,8189,1031
11/10/2021,1,1034,7921,1021
11/11/2021,1,1085,8302,938
11/12/2021,2,1281,8426,1054
11/13/2021,2,1245,10204,1006
11/14/2021,2,1387,9094,1097
11/15/2021,1,984,8281,1043
11/16/2021,0,1161,8786,982
11/17/2021,0,1039,9147,1039
11/18/2021,0,1135,7709,996
11/19/2021,0,1075,8221,1015
11/20/2021,0,1415,8977,1015
11/21/2021,1,1266,9216,1003
11/22/2021,1,1055,8324,995
11/23/2021,1,1129,8568,979
11/24/2021,0,1187,9037,1069
11/25/2021,1,1270,8032,944
11/26/2021,1,1211,9043,959
11/27/2021,1,1444,10055,972
11/28/2021,1,1251,8811,1072
11/29/2021,1,1075,8091,1079
11/30/2021,0,1091,7359,985
12/1/2021,1,1246,9020,952
12/2/2021,0,1255,8465,926
12/3/2021,0,1172,8419,986
12/4/2021,0,1307,8905,1079
12/5/2021,0,1340,8343,939
12/6/2021,0,976,7654,1117
12/7/2021,0,1038,8615,1014
12/8/2021,0,1011,6907,951
12/9/2021,0,1088,7918,1025
12/10/2021,0,1256,8909,992
12/11/2021,0,1326,9880,1062
12/12/2021,0,1467,9072,995
12/13/2021,0,1069,7983,910
12/14/2021,0,1147,8025,1025
12/15/2021,0,1142,8828,956
12/16/2021,0,1271,8504,961
12/17/2021,0,1209,8464,911
12/18/2021,0,1281,8880,1129
12/19/2021,0,1342,8451,972
12/20/2021,0,1017,8585,1017
12/21/2021,0,1158,8309,1087
12/22/2021,0,1272,8387,1046
12/23/2021,0,1207,8488,948
12/24/2021,0,1302,7579,1079
12/25/2021,0,1403,9379,1013
12/26/2021,0,1427,9122,902
12/27/2021,0,1136,8506,1017
12/28/2021,0,1211,7810,969
12/29/2021,0,1188,7689,958
12/30/2021,0,1165,7497,1003
12/31/2021,0,1108,8247,1065
1/1/2022,0,1268,8837,940
1/2/2022,0,1524,8934,1028
1/3/2022,0,1186,9215,998
1/4/2022,0,1066,8250,1098
1/5/2022,0,1137,8465,1031
1/6/2022,0,1118,8146,1005
1/7/2022,0,1190,8012,890
1/8/2022,0,1441,9260,1002
1/9/2022,1,1389,9479,1003
1/10/2022,1,1177,7432,1101
1/11/2022,1,1054,7689,1020
1/12/2022,1,1140,9350,1006
1/13/2022,0,1316,8475,966
1/14/2022,1,1256,7976,988
1/15/2022,0,1347,8213,1018
1/16/2022,1,1429,10034,977
1/17/2022,0,1132,8197,1022
1/18/2022,0,1128,8358,986
1/19/2022,0,1195,8442,1036
1/20/2022,1,1246,9081,1058
1/21/2022,0,1200,8004,1103
1/22/2022,0,1318,9256,1025
1/23/2022,1,1402,8616,860
1/24/2022,0,1333,7924,1032
1/25/2022,0,1173,7632,1042
1/26/2022,0,1145,7459,1064
1/27/2022,0,1306,8802,1027
1/28/2022,1,1349,8372,1011
1/29/2022,0,1468,8712,947
1/30/2022,0,1431,9760,1029
1/31/2022,0,985,8443,1029
2/1/2022,0,1094,8232,983
2/2/2022,0,1095,9061,1016
2/3/2022,0,1079,8172,1041
2/4/2022,0,1103,7791,1034
2/5/2022,0,1156,10061,1025
2/6/2022,1,1387,8956,1062
2/7/2022,1,1113,8676,1090
2/8/2022,1,1145,8762,1007
2/9/2022,1,1358,8686,1033
2/10/2022,1,1100,9406,985
2/11/2022,1,1226,8937,929
2/12/2022,1,1293,10010,937
2/13/2022,1,1397,8476,1079
2/14/2022,1,1113,8965,992
2/15/2022,0,1048,8389,972
2/16/2022,0,1153,8643,1069
2/17/2022,0,1077,8773,982
2/18/2022,0,1143,8147,976
2/19/2022,1,1376,10300,1016
2/20/2022,0,1468,9191,976
2/21/2022,0,1027,8277,948
2/22/2022,0,1050,8336,967
2/23/2022,0,1095,8990,986
2/24/2022,0,1293,9226,1030
2/25/2022,0,1165,7933,977
2/26/2022,0,1240,9703,1008
2/27/2022,1,1425,8775,1003
2/28/2022,1,964,8731,993
3/1/2022,1,944,8930,1057
3/2/2022,1,983,9055,976
3/3/2022,0,1242,8997,997
3/4/2022,0,1196,7829,1041
3/5/2022,0,1299,9304,1004
3/6/2022,0,1274,9272,1020
3/7/2022,0,902,9035,1057
3/8/2022,0,1124,7987,1048
3/9/2022,0,1087,8181,962
3/10/2022,0,941,8026,1017
3/11/2022,0,1117,9097,1026
3/12/2022,1,1148,9625,1012
3/13/2022,0,1193,9761,1026
3/14/2022,0,1012,8747,998
3/15/2022,0,1055,8586,968
3/16/2022,1,1113,9330,956
3/17/2022,1,1020,8733,961
3/18/2022,1,1100,9247,936
3/19/2022,0,1127,10233,1074
3/20/2022,1,1348,10076,1026
3/21/2022,1,913,9367,1017
3/22/2022,1,1045,8928,1040
3/23/2022,1,1103,9068,1028
3/24/2022,1,1113,9297,1025
3/25/2022,0,1012,8690,1057
3/26/2022,0,1236,10306,962
3/27/2022,0,1231,8070,920
3/28/2022,0,897,8786,981
3/29/2022,0,935,9109,983
3/30/2022,0,1039,8245,1082
3/31/2022,0,961,8585,1105
4/1/2022,0,909,8519,1084
4/2/2022,0,1136,9324,1024
4/3/2022,0,1191,10339,1048
4/4/2022,0,917,8195,973
4/5/2022,1,948,9047,918
4/6/2022,2,918,8747,1006
4/7/2022,2,1077,9264,987
4/8/2022,2,1061,9104,1045
4/9/2022,1,1217,9476,1046
4/10/2022,0,1107,9663,1019
4/11/2022,0,901,9479,1013
4/12/2022,0,835,9265,1025
4/13/2022,0,888,8334,954
4/14/2022,0,795,8854,977
4/15/2022,0,879,8678,886
4/16/2022,0,1105,10024,1145
4/17/2022,0,1087,9689,1047
4/18/2022,1,809,9730,874
4/19/2022,0,942,8209,977
4/20/2022,0,898,8740,942
4/21/2022,0,878,8646,992
4/22/2022,0,1001,9273,1009
4/23/2022,0,985,9548,1013
4/24/2022,1,1037,9051,928
4/25/2022,2,939,9041,1040
4/26/2022,1,894,8134,1003
4/27/2022,0,838,9122,1057
4/28/2022,0,910,9690,980
4/29/2022,0,1044,9194,941
4/30/2022,1,1156,10322,1039
5/1/2022,1,1055,9600,976
5/2/2022,0,769,9336,1071
5/3/2022,0,722,8641,983
5/4/2022,1,890,8790,1047
5/5/2022,1,901,9613,1056
5/6/2022,1,907,8658,1012
5/7/2022,1,1087,9104,989
5/8/2022,0,1106,9990,1020
5/9/2022,0,798,8789,983
5/10/2022,0,889,9545,974
5/11/2022,0,821,8648,1037
5/12/2022,1,922,9204,1061
5/13/2022,1,984,9061,970
5/14/2022,2,991,9991,936
5/15/2022,1,1025,9357,1025
5/16/2022,0,815,9474,950
5/17/2022,0,791,9944,990
5/18/2022,0,786,8848,968
5/19/2022,0,778,8663,994
5/20/2022,0,850,9512,995
5/21/2022,0,933,10575,1065
5/22/2022,0,980,10040,910
5/23/2022,0,775,8939,1039
5/24/2022,0,796,8909,1070
5/25/2022,1,679,9725,1013
5/26/2022,1,993,10362,1001
5/27/2022,0,788,8823,1020
5/28/2022,0,1237,10732,971
5/29/2022,0,1162,10559,940
5/30/2022,0,771,9966,1046
5/31/2022,1,789,8780,1004
6/1/2022,1,842,8221,1044
6/2/2022,1,745,9534,1056
6/3/2022,1,958,9781,1018
6/4/2022,0,1048,9887,981
6/5/2022,1,1050,9571,855
6/6/2022,1,857,8921,996
6/7/2022,1,803,10357,1011
6/8/2022,1,779,9557,981
6/9/2022,1,727,9623,956
6/10/2022,1,698,9021,997
6/11/2022,1,866,10517,1038
6/12/2022,1,1125,10013,901
6/13/2022,1,741,9549,1054
6/14/2022,1,848,9270,1013
6/15/2022,1,784,10285,969
6/16/2022,1,733,9312,1018
6/17/2022,1,861,9730,1023
6/18/2022,1,1024,10629,1045
6/19/2022,1,1094,9984,964
6/20/2022,2,710,9978,953
6/21/2022,2,826,8913,1029
6/22/2022,1,820,9226,902
6/23/2022,1,755,9983,953
6/24/2022,1,819,9404,1012
6/25/2022,1,1047,11417,986
6/26/2022,1,1017,10707,921
6/27/2022,2,767,9576,1010
6/28/2022,2,834,10368,1039
6/29/2022,2,769,9458,1027
6/30/2022,1,901,9690,1022
7/1/2022,1,868,9734,1008
7/2/2022,1,1023,10497,1035
7/3/2022,1,1133,9817,1019
7/4/2022,1,849,9336,1004
7/5/2022,1,667,9564,1028
7/6/2022,1,767,9492,1004
7/7/2022,1,828,10032,1032
7/8/2022,1,643,9859,960
7/9/2022,1,1068,10220,1016
7/10/2022,1,1103,10402,943
7/11/2022,1,745,9736,918
7/12/2022,1,774,9778,942
7/13/2022,1,657,10105,1064
7/14/2022,1,820,9528,1027
7/15/2022,1,782,8814,1037
7/16/2022,1,908,10092,973
7/17/2022,2,879,10636,956
7/18/2022,2,854,8745,1055
7/19/2022,1,832,10262,962
7/20/2022,1,798,9337,1000
7/21/2022,2,786,9984,1005
7/22/2022,1,932,8906,940
7/23/2022,1,1091,10673,1056
7/24/2022,1,1093,10003,1026
7/25/2022,1,843,9923,994
7/26/2022,1,744,8633,936
7/27/2022,1,777,8956,1047
7/28/2022,1,827,9666,996
7/29/2022,1,921,8786,969
7/30/2022,1,862,10720,969
7/31/2022,1,1075,9885,962
8/1/2022,1,704,9663,1041
8/2/2022,1,794,10024,1080
8/3/2022,1,868,9609,1059
8/4/2022,1,789,8528,955
8/5/2022,1,801,9479,980
8/6/2022,1,1087,10221,1090
8/7/2022,2,984,10844,955
8/8/2022,2,818,9338,873
8/9/2022,2,849,10855,1112
8/10/2022,2,929,8726,943
8/11/2022,2,976,10191,1078
8/12/2022,2,1011,9230,1000
8/13/2022,2,949,10257,988
8/14/2022,2,1055,10255,963
8/15/2022,2,827,9538,968
8/16/2022,1,738,10196,1053
8/17/2022,1,837,9652,1106
8/18/2022,1,842,9536,1019
8/19/2022,1,978,9097,1080
8/20/2022,1,918,10159,955
8/21/2022,1,1254,10245,980
8/22/2022,1,803,9603,1066
8/23/2022,1,750,8784,967
8/24/2022,1,842,9443,1080
8/25/2022,2,962,9500,961
8/26/2022,1,918,8994,981
8/27/2022,1,1106,10752,977
8/28/2022,1,1207,9451,1000
8/29/2022,1,910,9067,931
8/30/2022,1,901,9725,993
8/31/2022,2,896,9110,1008
9/1/2022,3,1002,9521,936
9/2/2022,4,976,10393,887
9/3/2022,4,1230,11157,1022
9/4/2022,4,1294,11872,923
9/5/2022,4,1188,10282,999
9/6/2022,2,870,9722,966
9/7/2022,3,948,9490,903
9/8/2022,3,1013,9363,906
9/9/2022,3,1075,8906,963
9/10/2022,2,1181,9958,935
9/11/2022,2,1339,10176,938
9/12/2022,1,769,9214,995
9/13/2022,1,938,10045,989
9/14/2022,1,927,8540,939
9/15/2022,1,927,9097,984
9/16/2022,1,927,8809,985
9/17/2022,1,1226,10003,936
9/18/2022,1,1142,9894,959
9/19/2022,1,1010,8364,961
9/20/2022,1,975,9557,966
9/21/2022,1,1016,8643,1032
9/22/2022,1,1008,8578,974
9/23/2022,1,1017,9726,976
9/24/2022,1,1048,9239,1024
9/25/2022,1,1156,9108,945
9/26/2022,1,883,8104,948
9/27/2022,2,997,9451,943
9/28/2022,2,1133,8393,997
9/29/2022,1,1005,8770,970
9/30/2022,1,1079,10002,949
10/1/2022,1,1199,9923,1025
10/2/2022,1,1201,9687,1019
10/3/2022,1,1087,8046,983
10/4/2022,1,909,9575,981
10/5/2022,1,1027,9890,969
10/6/2022,1,1017,8152,982
10/7/2022,1,1086,8751,1060
10/8/2022,1,1298,10093,993
10/9/2022,1,1264,10393,1049
10/10/2022,1,1078,8875,974
10/11/2022,1,828,9677,1068
10/12/2022,1,982,8829,1029
10/13/2022,1,1087,9363,993
10/14/2022,0,1050,8704,947
10/15/2022,0,1275,9005,1054
10/16/2022,0,1280,9438,1039
10/17/2022,1,926,8714,955
10/18/2022,1,1035,8358,1029
10/19/2022,2,1165,9365,998
10/20/2022,2,1226,8858,980
10/21/2022,1,1109,9377,1018
10/22/2022,0,1164,10338,1044
10/23/2022,0,1344,9052,930
10/24/2022,1,1001,9520,989
10/25/2022,1,1002,9023,1022
10/26/2022,0,1135,8997,996
10/27/2022,1,1196,8665,986
10/28/2022,1,1086,8041,949
10/29/2022,1,1254,9274,986
10/30/2022,1,1312,9463,995
10/31/2022,1,904,8191,1019
11/1/2022,0,1116,7962,987
11/2/2022,0,1058,8674,1049
11/3/2022,0,1288,8390,1019
11/4/2022,0,1144,8498,1064
11/5/2022,0,1372,10768,1000
11/6/2022,0,1411,10710,915
11/7/2022,0,980,8661,1008
11/8/2022,0,1081,8344,929
11/9/2022,0,1027,8964,999
11/10/2022,0,1197,8477,1019
11/11/2022,0,1299,9192,973
11/12/2022,0,1325,9197,899
11/13/2022,0,1443,9166,946
11/14/2022,0,1046,9133,1103
11/15/2022,1,977,9124,1006
11/16/2022,1,1198,9333,966
11/17/2022,1,1163,8351,1029
11/18/2022,0,1231,8305,981
11/19/2022,1,1337,9787,970
11/20/2022,1,1446,9478,1022
11/21/2022,1,1190,8704,990
11/22/2022,1,1254,8747,1003
11/23/2022,1,1232,8529,996
11/24/2022,1,1130,8158,1025
11/25/2022,1,1318,7964,1042
11/26/2022,0,1475,8675,989
11/27/2022,0,1257,9650,895
11/28/2022,0,1008,8304,999
11/29/2022,0,1040,8060,967
11/30/2022,0,1167,8715,932
12/1/2022,0,1031,8133,964
12/2/2022,0,1341,8271,911
12/3/2022,0,1408,8301,1096
12/4/2022,0,1422,10049,940
12/5/2022,0,1154,7889,951
12/6/2022,0,1145,8003,996
12/7/2022,0,1123,8748,1062
12/8/2022,0,1158,9480,1033
12/9/2022,0,1276,8942,901
12/10/2022,0,1490,9306,950
12/11/2022,0,1451,9510,984
12/12/2022,0,1144,7759,977
12/13/2022,0,1129,8351,974
12/14/2022,0,1156,8781,991
12/15/2022,0,1216,9320,933
12/16/2022,0,1476,8204,955
12/17/2022,0,1377,10487,987
12/18/2022,0,1397,8569,1103
12/19/2022,0,1235,8081,971
12/20/2022,0,1149,9171,1035
12/21/2022,0,1096,8857,1052
12/22/2022,0,1183,8697,989
12/23/2022,0,1167,8947,963
12/24/2022,1,1491,8705,1019
12/25/2022,1,1496,10142,915
12/26/2022,1,1199,8804,984
12/27/2022,0,1099,8218,1021
12/28/2022,0,1177,8230,989
12/29/2022,0,1238,8407,903
12/30/2022,0,1337,8127,961
12/31/2022,0,1368,9801,1035
1/1/2023,0,1597,9150,944
1/2/2023,0,930,8562,1105
1/3/2023,0,1244,8409,1005
1/4/2023,0,1206,8233,1124
1/5/2023,0,1285,9073,951
1/6/2023,0,1227,8484,1046
1/7/2023,0,1461,10140,991
1/8/2023,0,1623,9342,1036
1/9/2023,0,1138,9020,1108
1/10/2023,0,1102,8925,1060
1/11/2023,0,1262,8728,1000
1/12/2023,0,1022,8573,1029
1/13/2023,0,1054,9120,1019
1/14/2023,0,1161,9846,1018
1/15/2023,0,1326,8356,1009
1/16/2023,0,1192,9147,983
1/17/2023,0,1137,8023,974
1/18/2023,0,1034,7606,1006
1/19/2023,0,1001,8633,1006
1/20/2023,0,1217,8128,969
1/21/2023,0,1526,9691,1045
1/22/2023,0,1205,10297,973
1/23/2023,0,1126,9011,997
1/24/2023,0,1136,8266,1052
1/25/2023,1,1247,8864,908
1/26/2023,0,1091,8575,1052
1/27/2023,0,1320,8490,1042
1/28/2023,0,1398,9144,1010
1/29/2023,0,1360,9399,1042
1/30/2023,0,1104,8361,1005
1/31/2023,0,1096,8997,979
2/1/2023,0,1113,8528,1052
2/2/2023,0,1211,9172,1036
2/3/2023,0,1209,8665,983
2/4/2023,0,1439,9158,1070
2/5/2023,0,1410,9770,987
2/6/2023,0,1057,7732,942
2/7/2023,0,1176,8317,1024
2/8/2023,1,960,9460,1055
2/9/2023,1,1178,8745,991
2/10/2023,1,1244,8936,984
2/11/2023,0,1375,9702,1024
2/12/2023,0,1328,9430,1004
2/13/2023,0,1014,8495,965
2/14/2023,0,1229,9174,950
2/15/2023,0,1217,8275,1052
2/16/2023,0,1280,8757,1037
2/17/2023,0,1254,8554,978
2/18/2023,0,1453,9958,1013
2/19/2023,0,1283,9172,951
2/20/2023,1,1065,9339,889
2/21/2023,0,1081,8333,949
2/22/2023,0,1051,8281,947
2/23/2023,0,1241,8421,963
2/24/2023,0,1171,8393,1032
2/25/2023,0,1313,8924,1064
2/26/2023,0,1311,8377,1017
2/27/2023,0,1177,9960,989
2/28/2023,0,1141,9865,990
3/1/2023,0,932,8065,1015
3/2/2023,0,1062,8452,1052
3/3/2023,0,1160,8265,985
3/4/2023,0,1358,9600,943
3/5/2023,0,1249,10667,936
3/6/2023,0,923,9181,1043
3/7/2023,0,966,9264,947
3/8/2023,0,1240,8203,990
3/9/2023,0,1018,9374,1054
3/10/2023,0,1162,8437,953
3/11/2023,0,1315,10142,870
3/12/2023,0,1307,10321,946
3/13/2023,0,895,8840,971
3/14/2023,0,1068,8961,1061
3/15/2023,0,1007,8810,936
3/16/2023,0,1014,9847,1030
3/17/2023,0,1184,9335,1036
3/18/2023,1,1230,10606,993
3/19/2023,0,1015,10040,1081
3/20/2023,0,967,9408,1100
3/21/2023,0,953,8761,960
3/22/2023,0,895,9206,895
3/23/2023,0,1015,8592,904
3/24/2023,0,1063,8990,998
3/25/2023,0,1337,9699,1010
3/26/2023,0,1372,8958,1054
3/27/2023,1,919,9238,1028
3/28/2023,0,863,8966,963
3/29/2023,0,934,9850,1088
3/30/2023,0,1046,9604,955
3/31/2023,0,1073,10041,937
4/1/2023,0,1050,10327,1013
4/2/2023,0,1220,10298,996
4/3/2023,0,902,9027,993
4/4/2023,0,855,9432,974
4/5/2023,0,907,9438,868
4/6/2023,1,891,9035,1001
4/7/2023,0,1062,10004,1013
4/8/2023,0,1159,10616,1021
4/9/2023,0,1275,9617,1048
4/10/2023,1,961,8932,1041
4/11/2023,0,930,9028,1036
4/12/2023,0,1012,9104,966
4/13/2023,0,1092,9120,1054
4/14/2023,0,1076,9654,1077
4/15/2023,0,1168,9837,943
4/16/2023,0,1091,8942,974
4/17/2023,0,745,8682,977
4/18/2023,0,945,8664,1008
4/19/2023,0,921,9965,911
4/20/2023,1,1000,10107,988
4/21/2023,2,957,9192,959
4/22/2023,1,1216,9638,1036
4/23/2023,1,1233,10689,1002
4/24/2023,0,982,9206,1107
4/25/2023,0,884,9187,883
4/26/2023,1,850,10056,1009
4/27/2023,0,920,9502,980
4/28/2023,0,958,9106,964
4/29/2023,1,1104,10491,1000
4/30/2023,0,1173,9714,963
5/1/2023,0,726,9473,1003
5/2/2023,0,991,10045,978
5/3/2023,0,876,8873,1027
5/4/2023,0,922,9258,1007
5/5/2023,0,977,10514,996
5/6/2023,0,1009,10757,1031
5/7/2023,0,1269,10614,941
5/8/2023,0,769,8851,1018
5/9/2023,0,660,10008,949
5/10/2023,0,795,9511,1020
5/11/2023,0,1066,9020,1024
5/12/2023,1,1015,9369,1012
5/13/2023,1,1147,10069,1042
5/14/2023,1,943,10131,915
5/15/2023,0,803,9106,1038
